Period,l.r.t,Study,Loc,Block,Border,Row,Tree,Fam,Geno,Herbicide,Flag,Leaf,Bud2.16,GLD,HT,SCORE,Sur,Mglory,WEED,WEED.COVER,WEED.T
1.2,20138,2,2,1,0,1,38,AGHS4,2,3,Orange,,,,NA,1,0,,NA,NA,NA
1.2,20139,2,2,1,0,1,39,AGHS4,2,3,Orange,,,,NA,9,1,,149,100,95
1.2,20140,2,2,1,1,1,40,AGHS4,2,3,Orange,,,,NA,2,0,,NA,NA,NA
1.2,20201,2,2,1,1,2,1,AGHS1,6,1,Pink,,,,NA,2,0,,138,100,80
1.2,20202,2,2,1,0,2,2,AGHS1,6,1,Pink,,,,NA,3,0,,NA,NA,NA
1.2,20203,2,2,1,0,2,3,AGHS1,6,1,Pink,,,,NA,1,0,,NA,NA,NA
1.2,20204,2,2,1,0,2,4,AGHS1,6,1,Pink,,,,NA,2,0,,80,100,43
1.2,20205,2,2,1,0,2,5,AGHS1,6,1,Pink,,,,NA,9,1,,NA,NA,NA
1.2,20206,2,2,1,0,2,6,AGHS1,6,1,Pink,,,,NA,1,0,,NA,NA,NA
1.2,20207,2,2,1,0,2,7,AGHS1,6,1,Pink,,,,NA,9,1,,102,100,76
1.2,20208,2,2,1,1,2,8,AGHS1,6,1,Pink,,,,NA,9,1,,NA,NA,NA
1.2,20209,2,2,1,1,2,9,AGHS3,1,1,Blue,,,,NA,2,0,,87,100,35
1.2,20210,2,2,1,0,2,10,AGHS3,1,1,Blue,,,,NA,9,1,,NA,NA,NA
1.2,20211,2,2,1,0,2,11,AGHS3,1,1,Blue,,,,NA,1,0,,NA,NA,NA
1.2,20212,2,2,1,0,2,12,AGHS3,1,1,Blue,,,,NA,9,1,,143,100,86
1.2,20213,2,2,1,0,2,13,AGHS3,1,1,Blue,,,,NA,5,0,,NA,NA,NA
1.2,20214,2,2,1,0,2,14,AGHS3,1,1,Blue,,,,NA,9,1,,NA,NA,NA
1.2,20215,2,2,1,0,2,15,AGHS3,1,1,Blue,,,,NA,9,1,,106,80,49
1.2,20216,2,2,1,1,2,16,AGHS3,1,1,Blue,,,,NA,2,0,,NA,NA,NA
1.2,20217,2,2,1,1,2,17,AGHS2,5,1,Yellow,,,,NA,2,0,,172,100,80
1.2,20218,2,2,1,0,2,18,AGHS2,5,1,Yellow,,,,NA,2,0,,NA,NA,NA
1.2,20219,2,2,1,0,2,19,AGHS2,5,1,Yellow,,,,NA,2,0,,NA,NA,NA
1.2,20220,2,2,1,0,2,20,AGHS2,5,1,Yellow,,,,NA,1,0,,109,95,33
1.2,20221,2,2,1,0,2,21,AGHS2,5,1,Yellow,,,,NA,2,0,,NA,NA,NA
1.2,20222,2,2,1,0,2,22,AGHS2,5,1,Yellow,,,,NA,2,0,,NA,NA,NA
1.2,20223,2,2,1,0,2,23,AGHS2,5,1,Yellow,,,,NA,3,0,,67,100,36
1.2,20224,2,2,1,1,2,24,AGHS2,5,1,Yellow,,,,NA,1,0,,NA,NA,NA
1.2,20225,2,2,1,1,2,25,AGHS8,7,1,White,,,,NA,3,0,,151,100,64
1.2,20226,2,2,1,0,2,26,AGHS8,7,1,White,,,,NA,4,0,,NA,NA,NA
1.2,20227,2,2,1,0,2,27,AGHS8,7,1,White,,,,NA,2,0,,NA,NA,NA
1.2,20228,2,2,1,0,2,28,AGHS8,7,1,White,,,,NA,1,0,,104,100,71
1.2,20229,2,2,1,0,2,29,AGHS8,7,1,White,,,,NA,2,0,,NA,NA,NA
1.2,20230,2,2,1,0,2,30,AGHS8,7,1,White,,,,NA,2,0,,NA,NA,NA
1.2,20231,2,2,1,0,2,31,AGHS8,7,1,White,,,,NA,2,0,,120,100,77
1.2,20232,2,2,1,1,2,32,AGHS8,7,1,White,,,,NA,1,0,,NA,NA,NA
1.2,20233,2,2,1,1,2,33,AGHS4,2,1,Orange,,,,NA,2,0,,113,100,72
1.2,20234,2,2,1,0,2,34,AGHS4,2,1,Orange,,,,NA,1,0,,NA,NA,NA
1.2,20235,2,2,1,0,2,35,AGHS4,2,1,Orange,,,,NA,1,0,,NA,NA,NA
1.2,20236,2,2,1,0,2,36,AGHS4,2,1,Orange,,,,NA,2,0,,110,100,57
1.2,20237,2,2,1,0,2,37,AGHS4,2,1,Orange,,,,NA,1,0,,NA,NA,NA
1.2,20238,2,2,1,0,2,38,AGHS4,2,1,Orange,,,,NA,1,0,,NA,NA,NA
1.2,20239,2,2,1,0,2,39,AGHS4,2,1,Orange,,,,NA,9,1,,131,100,79
1.2,20240,2,2,1,1,2,40,AGHS4,2,1,Orange,,,,NA,9,1,,NA,NA,NA
1.2,20301,2,2,1,1,3,1,AGHS3,1,2,Blue,,,,NA,2,0,,102,100,64
1.2,20302,2,2,1,0,3,2,AGHS3,1,2,Blue,,,,NA,2,0,,NA,NA,NA
1.2,20303,2,2,1,0,3,3,AGHS3,1,2,Blue,,,,NA,2,0,,NA,NA,NA
1.2,20304,2,2,1,0,3,4,AGHS3,1,2,Blue,,,,NA,2,0,,65,100,25
1.2,20305,2,2,1,0,3,5,AGHS3,1,2,Blue,,,,NA,2,0,,NA,NA,NA
1.2,20306,2,2,1,0,3,6,AGHS3,1,2,Blue,,,,NA,2,0,,NA,NA,NA
1.2,20307,2,2,1,0,3,7,AGHS3,1,2,Blue,,,,NA,1,0,,83,100,33
1.2,20308,2,2,1,1,3,8,AGHS3,1,2,Blue,,,,NA,2,0,,NA,NA,NA
1.2,20309,2,2,1,1,3,9,AGHS2,5,2,Yellow,,,,NA,2,0,,97,100,61
1.2,20310,2,2,1,0,3,10,AGHS2,5,2,Yellow,,,,NA,3,1,,NA,NA,NA
1.2,20311,2,2,1,0,3,11,AGHS2,5,2,Yellow,,,,NA,2,1,,NA,NA,NA
1.2,20312,2,2,1,0,3,12,AGHS2,5,2,Yellow,,,,NA,2,0,,176,95,85
1.2,20313,2,2,1,0,3,13,AGHS2,5,2,Yellow,,,,NA,8,1,,NA,NA,NA
1.2,20314,2,2,1,0,3,14,AGHS2,5,2,Yellow,,,,NA,2,0,,NA,NA,NA
1.2,20315,2,2,1,0,3,15,AGHS2,5,2,Yellow,,,,NA,2,0,,174,100,100
1.2,20316,2,2,1,1,3,16,AGHS2,5,2,Yellow,,,,NA,2,0,,NA,NA,NA
1.2,20317,2,2,1,1,3,17,AGHS1,6,2,Pink,,,,NA,2,0,,89,100,44
1.2,20318,2,2,1,0,3,18,AGHS1,6,2,Pink,,,,NA,2,0,,NA,NA,NA
1.2,20319,2,2,1,0,3,19,AGHS1,6,2,Pink,,,,NA,2,0,,NA,NA,NA
1.2,20320,2,2,1,0,3,20,AGHS1,6,2,Pink,,,,NA,3,0,,116,100,80
1.2,20321,2,2,1,0,3,21,AGHS1,6,2,Pink,,,,NA,2,0,,NA,NA,NA
