period,l.r.t,study,loc,block,border,row,tree,fam,geno,herb,flag,leaf,bud2-16,score
2,11350,2,1,4,0,13,50,AGHS2,5,0,Pink,,2,2
2,11351,2,1,4,0,13,51,AGHS2,5,0,Pink,,1,2
2,11352,2,1,4,0,13,52,AGHS2,5,0,Pink,,1,2
2,11353,2,1,4,0,13,53,AGHS2,5,0,Pink,,3,5
2,11354,2,1,4,1,13,54,AGHS2,5,0,Pink,,1,2
2,11355,2,1,4,1,13,55,AGHS3,1,0,Orange,,0,2
2,11356,2,1,4,0,13,56,AGHS3,1,0,Orange,,3,2
2,11357,2,1,4,0,13,57,AGHS3,1,0,Orange,,2,2
2,11358,2,1,4,0,13,58,AGHS3,1,0,Orange,,1,2
2,11359,2,1,4,0,13,59,AGHS3,1,0,Orange,,1,2
2,11360,2,1,4,0,13,60,AGHS3,1,0,Orange,,0,2
2,11361,2,1,4,0,13,61,AGHS3,1,0,Orange,,2,2
2,11362,2,1,4,1,13,62,AGHS3,1,0,Orange,,2,2
2,11363,2,1,4,1,13,63,AGHS1,6,0,Blue,,3,2
2,11364,2,1,4,0,13,64,AGHS1,6,0,Blue,,3,2
2,11365,2,1,4,0,13,65,AGHS1,6,0,Blue,,3,2
2,11366,2,1,4,0,13,66,AGHS1,6,0,Blue,,3,2
2,11367,2,1,4,0,13,67,AGHS1,6,0,Blue,,3,2
2,11368,2,1,4,0,13,68,AGHS1,6,0,Blue,,3,2
2,11369,2,1,4,0,13,69,AGHS1,6,0,Blue,,2,2
2,11370,2,1,4,1,13,70,AGHS1,6,0,Blue,,3,2
2,11431,2,1,4,1,14,31,AGHS8,7,2,White,,0,2
2,11432,2,1,4,0,14,32,AGHS8,7,2,White,,2,2
2,11433,2,1,4,0,14,33,AGHS8,7,2,White,,0,2
2,11434,2,1,4,0,14,34,AGHS8,7,2,White,,3,2
2,11435,2,1,4,0,14,35,AGHS8,7,2,White,,2,2
2,11436,2,1,4,0,14,36,AGHS8,7,2,White,,3,2
2,11437,2,1,4,0,14,37,AGHS8,7,2,White,,3,2
2,11438,2,1,4,1,14,38,AGHS8,7,2,White,,2,2
2,11439,2,1,4,1,14,39,AGHS2,5,2,Pink,,3,2
2,11440,2,1,4,0,14,40,AGHS2,5,2,Pink,,3,2
2,11441,2,1,4,0,14,41,AGHS2,5,2,Pink,,3,2
2,11442,2,1,4,0,14,42,AGHS2,5,2,Pink,,3,2
2,11443,2,1,4,0,14,43,AGHS2,5,2,Pink,,3,2
2,11444,2,1,4,0,14,44,AGHS2,5,2,Pink,,3,2
2,11445,2,1,4,0,14,45,AGHS2,5,2,Pink,,3,2
2,11446,2,1,4,1,14,46,AGHS2,5,2,Pink,,3,2
2,11447,2,1,4,1,14,47,AGHS3,1,2,Orange,,2,2
2,11448,2,1,4,0,14,48,AGHS3,1,2,Orange,,2,2
2,11449,2,1,4,0,14,49,AGHS3,1,2,Orange,,2,2
2,11450,2,1,4,0,14,50,AGHS3,1,2,Orange,,2,2
2,11451,2,1,4,0,14,51,AGHS3,1,2,Orange,,0,2
2,11452,2,1,4,0,14,52,AGHS3,1,2,Orange,,0,2
2,11453,2,1,4,0,14,53,AGHS3,1,2,Orange,,2,2
2,11454,2,1,4,1,14,54,AGHS3,1,2,Orange,,2,2
2,11455,2,1,4,1,14,55,AGHS1,6,2,Blue,,3,2
2,11456,2,1,4,0,14,56,AGHS1,6,2,Blue,,3,9
2,11457,2,1,4,0,14,57,AGHS1,6,2,Blue,,3,2
2,11458,2,1,4,0,14,58,AGHS1,6,2,Blue,,3,2
2,11459,2,1,4,0,14,59,AGHS1,6,2,Blue,,3,2
2,11460,2,1,4,0,14,60,AGHS1,6,2,Blue,,3,2
2,11461,2,1,4,0,14,61,AGHS1,6,2,Blue,,3,2
2,11462,2,1,4,1,14,62,AGHS1,6,2,Blue,,3,2
2,11463,2,1,4,1,14,63,AGHS4,2,2,Yellow,,2,2
2,11464,2,1,4,0,14,64,AGHS4,2,2,Yellow,,0,2
2,11465,2,1,4,0,14,65,AGHS4,2,2,Yellow,,1,2
2,11466,2,1,4,0,14,66,AGHS4,2,2,Yellow,,1,2
2,11467,2,1,4,0,14,67,AGHS4,2,2,Yellow,,1,2
2,11468,2,1,4,0,14,68,AGHS4,2,2,Yellow,,0,2
2,11469,2,1,4,0,14,69,AGHS4,2,2,Yellow,,1,2
2,11470,2,1,4,1,14,70,AGHS4,2,2,Yellow,,3,2
2,11531,2,1,4,1,15,31,AGHS3,1,1,Orange,,0,9
2,11532,2,1,4,0,15,32,AGHS3,1,1,Orange,,0,2
2,11533,2,1,4,0,15,33,AGHS3,1,1,Orange,,3,9
2,11534,2,1,4,0,15,34,AGHS3,1,1,Orange,,0,9
2,11535,2,1,4,0,15,35,AGHS3,1,1,Orange,,2,2
2,11536,2,1,4,0,15,36,AGHS3,1,1,Orange,,2,2
2,11537,2,1,4,0,15,37,AGHS3,1,1,Orange,,3,2
2,11538,2,1,4,1,15,38,AGHS3,1,1,Orange,,2,2
2,11539,2,1,4,1,15,39,AGHS2,5,1,Pink,,3,2
2,11540,2,1,4,0,15,40,AGHS2,5,1,Pink,,3,2
2,11541,2,1,4,0,15,41,AGHS2,5,1,Pink,,3,2
2,11542,2,1,4,0,15,42,AGHS2,5,1,Pink,,3,2
2,11543,2,1,4,0,15,43,AGHS2,5,1,Pink,,3,2
2,11544,2,1,4,0,15,44,AGHS2,5,1,Pink,,3,2
2,11545,2,1,4,0,15,45,AGHS2,5,1,Pink,,2,2
2,11546,2,1,4,1,15,46,AGHS2,5,1,Pink,,2,2
2,11547,2,1,4,1,15,47,AGHS4,2,1,Yellow,,1,2
2,11548,2,1,4,0,15,48,AGHS4,2,1,Yellow,,0,2
2,11549,2,1,4,0,15,49,AGHS4,2,1,Yellow,,2,2
2,11550,2,1,4,0,15,50,AGHS4,2,1,Yellow,,2,2
2,11551,2,1,4,0,15,51,AGHS4,2,1,Yellow,,0,2
2,11552,2,1,4,0,15,52,AGHS4,2,1,Yellow,,0,1
2,11553,2,1,4,0,15,53,AGHS4,2,1,Yellow,,1,1
2,11554,2,1,4,1,15,54,AGHS4,2,1,Yellow,,0,2
2,11555,2,1,4,1,15,55,AGHS1,6,1,Blue,,3,9
2,11556,2,1,4,0,15,56,AGHS1,6,1,Blue,,3,2
2,11557,2,1,4,0,15,57,AGHS1,6,1,Blue,,2,2
2,11558,2,1,4,0,15,58,AGHS1,6,1,Blue,,3,5
2,11559,2,1,4,0,15,59,AGHS1,6,1,Blue,,1,2
2,11560,2,1,4,0,15,60,AGHS1,6,1,Blue,,2,2
2,11561,2,1,4,0,15,61,AGHS1,6,1,Blue,,2,2
2,11562,2,1,4,1,15,62,AGHS1,6,1,Blue,,3,2
2,11563,2,1,4,1,15,63,AGHS8,7,1,White,,0,2
2,11564,2,1,4,0,15,64,AGHS8,7,1,White,,1,2
2,11565,2,1,4,0,15,65,AGHS8,7,1,White,,1,2
2,11566,2,1,4,0,15,66,AGHS8,7,1,White,,1,2
2,11567,2,1,4,0,15,67,AGHS8,7,1,White,,1,2
2,11568,2,1,4,0,15,68,AGHS8,7,1,White,,3,2
2,11569,2,1,4,0,15,69,AGHS8,7,1,White,,1,2
2,11570,2,1,4,1,15,70,AGHS8,7,1,White,,3,2
2,11631,2,1,4,1,16,31,AGHS3,1,3,Orange,,2,2
2,11632,2,1,4,0,16,32,AGHS3,1,3,Orange,,3,2
2,11633,2,1,4,0,16,33,AGHS3,1,3,Orange,,3,2
2,11634,2,1,4,0,16,34,AGHS3,1,3,Orange,,2,2
2,11635,2,1,4,0,16,35,AGHS3,1,3,Orange,,2,2
2,11636,2,1,4,0,16,36,AGHS3,1,3,Orange,,0,2
2,11637,2,1,4,0,16,37,AGHS3,1,3,Orange,,1,2
2,11638,2,1,4,1,16,38,AGHS3,1,3,Orange,,1,2
2,11639,2,1,4,1,16,39,AGHS2,5,3,Pink,,1,2
2,11640,2,1,4,0,16,40,AGHS2,5,3,Pink,,3,2
2,11641,2,1,4,0,16,41,AGHS2,5,3,Pink,,1,2
2,11642,2,1,4,0,16,42,AGHS2,5,3,Pink,,3,10
2,11643,2,1,4,0,16,43,AGHS2,5,3,Pink,,3,2
2,11644,2,1,4,0,16,44,AGHS2,5,3,Pink,,2,2
2,11645,2,1,4,0,16,45,AGHS2,5,3,Pink,,3,2
2,11646,2,1,4,1,16,46,AGHS2,5,3,Pink,,3,2
2,11647,2,1,4,1,16,47,AGHS8,7,3,White,,1,2
2,11648,2,1,4,0,16,48,AGHS8,7,3,White,,3,2
2,11649,2,1,4,0,16,49,AGHS8,7,3,White,,0,2
2,11650,2,1,4,0,16,50,AGHS8,7,3,White,,3,2
2,11651,2,1,4,0,16,51,AGHS8,7,3,White,,3,2
2,11652,2,1,4,0,16,52,AGHS8,7,3,White,,3,2
2,11653,2,1,4,0,16,53,AGHS8,7,3,White,,3,2
2,11654,2,1,4,1,16,54,AGHS8,7,3,White,,3,2
2,11655,2,1,4,1,16,55,AGHS4,2,3,Yellow,,3,2
2,11656,2,1,4,0,16,56,AGHS4,2,3,Yellow,,1,2
2,11657,2,1,4,0,16,57,AGHS4,2,3,Yellow,,3,2
2,11658,2,1,4,0,16,58,AGHS4,2,3,Yellow,,0,2
2,11659,2,1,4,0,16,59,AGHS4,2,3,Yellow,,0,2
2,11660,2,1,4,0,16,60,AGHS4,2,3,Yellow,,1,2
2,11661,2,1,4,0,16,61,AGHS4,2,3,Yellow,,1,2
2,11662,2,1,4,1,16,62,AGHS4,2,3,Yellow,,1,2
2,11663,2,1,4,1,16,63,AGHS1,6,3,Blue,,3,2
2,11664,2,1,4,0,16,64,AGHS1,6,3,Blue,,1,2
2,11665,2,1,4,0,16,65,AGHS1,6,3,Blue,,3,2
2,11666,2,1,4,0,16,66,AGHS1,6,3,Blue,,3,2
2,11667,2,1,4,0,16,67,AGHS1,6,3,Blue,,3,2
2,11668,2,1,4,0,16,68,AGHS1,6,3,Blue,,3,2
2,11669,2,1,4,0,16,69,AGHS1,6,3,Blue,,3,2
2,11670,2,1,4,1,16,70,AGHS1,6,3,Blue,,3,2
2,11731,2,1,5,1,17,31,AGHS1,6,3,Blue,,3,2
2,11732,2,1,5,0,17,32,AGHS1,6,3,Blue,,3,1
2,11733,2,1,5,0,17,33,AGHS1,6,3,Blue,,1,2
2,11734,2,1,5,0,17,34,AGHS1,6,3,Blue,,2,2
2,11735,2,1,5,0,17,35,AGHS1,6,3,Blue,,3,2
2,11736,2,1,5,0,17,36,AGHS1,6,3,Blue,,3,2
2,11737,2,1,5,0,17,37,AGHS1,6,3,Blue,,2,2
2,11738,2,1,5,1,17,38,AGHS1,6,3,Blue,,3,2
2,11739,2,1,5,1,17,39,AGHS2,5,3,Pink,,2,2
2,11740,2,1,5,0,17,40,AGHS2,5,3,Pink,,3,2
2,11741,2,1,5,0,17,41,AGHS2,5,3,Pink,,2,2
2,11742,2,1,5,0,17,42,AGHS2,5,3,Pink,,3,2
2,11743,2,1,5,0,17,43,AGHS2,5,3,Pink,,3,2
2,11744,2,1,5,0,17,44,AGHS2,5,3,Pink,,3,2
2,11745,2,1,5,0,17,45,AGHS2,5,3,Pink,,1,2
2,11746,2,1,5,1,17,46,AGHS2,5,3,Pink,,3,2
2,11747,2,1,5,1,17,47,AGHS3,1,3,Orange,,3,2
2,11748,2,1,5,0,17,48,AGHS3,1,3,Orange,,0,2
2,11749,2,1,5,0,17,49,AGHS3,1,3,Orange,,1,2
2,11750,2,1,5,0,17,50,AGHS3,1,3,Orange,,0,2
2,11751,2,1,5,0,17,51,AGHS3,1,3,Orange,,0,2
2,11752,2,1,5,0,17,52,AGHS3,1,3,Orange,,0,2
2,11753,2,1,5,0,17,53,AGHS3,1,3,Orange,,3,2
2,11754,2,1,5,1,17,54,AGHS3,1,3,Orange,,0,9
2,11755,2,1,5,1,17,55,AGHS8,7,3,White,,3,2
2,11756,2,1,5,0,17,56,AGHS8,7,3,White,,1,2
2,11757,2,1,5,0,17,57,AGHS8,7,3,White,,0,2
2,11758,2,1,5,0,17,58,AGHS8,7,3,White,,3,2
2,11759,2,1,5,0,17,59,AGHS8,7,3,White,,3,2
2,11760,2,1,5,0,17,60,AGHS8,7,3,White,,3,2
2,11761,2,1,5,0,17,61,AGHS8,7,3,White,,0,2
2,11762,2,1,5,1,17,62,AGHS8,7,3,White,,1,2
2,11763,2,1,5,1,17,63,AGHS4,2,3,Yellow,,0,2
2,11764,2,1,5,0,17,64,AGHS4,2,3,Yellow,,2,2
2,11765,2,1,5,0,17,65,AGHS4,2,3,Yellow,,1,2
2,11766,2,1,5,0,17,66,AGHS4,2,3,Yellow,,1,2
2,11767,2,1,5,0,17,67,AGHS4,2,3,Yellow,,0,2
2,11768,2,1,5,0,17,68,AGHS4,2,3,Yellow,,0,2
2,11769,2,1,5,0,17,69,AGHS4,2,3,Yellow,,1,2
2,11770,2,1,5,1,17,70,AGHS4,2,3,Yellow,,3,2
2,11831,2,1,5,1,18,31,AGHS8,7,0,White,,3,2
2,11832,2,1,5,0,18,32,AGHS8,7,0,White,,2,2
2,11833,2,1,5,0,18,33,AGHS8,7,0,White,,2,2
2,11834,2,1,5,0,18,34,AGHS8,7,0,White,,2,5
2,11835,2,1,5,0,18,35,AGHS8,7,0,White,,2,2
2,11836,2,1,5,0,18,36,AGHS8,7,0,White,,1,2
2,11837,2,1,5,0,18,37,AGHS8,7,0,White,,0,2
2,11838,2,1,5,1,18,38,AGHS8,7,0,White,,1,2
2,11839,2,1,5,1,18,39,AGHS3,1,0,Orange,,0,2
2,11840,2,1,5,0,18,40,AGHS3,1,0,Orange,,2,2
2,11841,2,1,5,0,18,41,AGHS3,1,0,Orange,,2,2
2,11842,2,1,5,0,18,42,AGHS3,1,0,Orange,,2,2
2,11843,2,1,5,0,18,43,AGHS3,1,0,Orange,,1,2
2,11844,2,1,5,0,18,44,AGHS3,1,0,Orange,,3,2
2,11845,2,1,5,0,18,45,AGHS3,1,0,Orange,,3,2
2,11846,2,1,5,1,18,46,AGHS3,1,0,Orange,,2,2
2,11847,2,1,5,1,18,47,AGHS2,5,0,Pink,,0,2
2,11848,2,1,5,0,18,48,AGHS2,5,0,Pink,,3,2
2,11849,2,1,5,0,18,49,AGHS2,5,0,Pink,,1,2
2,11850,2,1,5,0,18,50,AGHS2,5,0,Pink,,3,2
2,11851,2,1,5,0,18,51,AGHS2,5,0,Pink,,1,2
2,11852,2,1,5,0,18,52,AGHS2,5,0,Pink,,3,2
2,11853,2,1,5,0,18,53,AGHS2,5,0,Pink,,2,2
2,11854,2,1,5,1,18,54,AGHS2,5,0,Pink,,2,2
2,11855,2,1,5,1,18,55,AGHS4,2,0,Yellow,,0,2
2,11856,2,1,5,0,18,56,AGHS4,2,0,Yellow,,0,2
2,11857,2,1,5,0,18,57,AGHS4,2,0,Yellow,,0,2
2,11858,2,1,5,0,18,58,AGHS4,2,0,Yellow,,2,2
2,11859,2,1,5,0,18,59,AGHS4,2,0,Yellow,,2,2
2,11860,2,1,5,0,18,60,AGHS4,2,0,Yellow,,0,2
2,11861,2,1,5,0,18,61,AGHS4,2,0,Yellow,,1,2
2,11862,2,1,5,1,18,62,AGHS4,2,0,Yellow,,0,2
2,11863,2,1,5,1,18,63,AGHS1,6,0,Blue,,3,2
2,11864,2,1,5,0,18,64,AGHS1,6,0,Blue,,2,2
2,11865,2,1,5,0,18,65,AGHS1,6,0,Blue,,3,2
2,11866,2,1,5,0,18,66,AGHS1,6,0,Blue,,1,2
2,11867,2,1,5,0,18,67,AGHS1,6,0,Blue,,3,2
2,11868,2,1,5,0,18,68,AGHS1,6,0,Blue,,3,2
2,11869,2,1,5,0,18,69,AGHS1,6,0,Blue,,0,10
2,11870,2,1,5,1,18,70,AGHS1,6,0,Blue,,1,2
2,11931,2,1,5,1,19,31,AGHS2,5,2,Pink,,3,2
2,11932,2,1,5,0,19,32,AGHS2,5,2,Pink,,1,2
2,11933,2,1,5,0,19,33,AGHS2,5,2,Pink,,1,2
2,11934,2,1,5,0,19,34,AGHS2,5,2,Pink,,3,2
2,11935,2,1,5,0,19,35,AGHS2,5,2,Pink,,1,2
2,11936,2,1,5,0,19,36,AGHS2,5,2,Pink,,1,2
2,11937,2,1,5,0,19,37,AGHS2,5,2,Pink,,3,2
2,11938,2,1,5,1,19,38,AGHS2,5,2,Pink,,1,2
2,11939,2,1,5,1,19,39,AGHS3,1,2,Orange,,0,2
2,11940,2,1,5,0,19,40,AGHS3,1,2,Orange,,2,2
2,11941,2,1,5,0,19,41,AGHS3,1,2,Orange,,0,9
2,11942,2,1,5,0,19,42,AGHS3,1,2,Orange,,0,9
2,11943,2,1,5,0,19,43,AGHS3,1,2,Orange,,0,2
2,11944,2,1,5,0,19,44,AGHS3,1,2,Orange,,0,2
2,11945,2,1,5,0,19,45,AGHS3,1,2,Orange,,0,9
2,11946,2,1,5,1,19,46,AGHS3,1,2,Orange,,0,2
2,11947,2,1,5,1,19,47,AGHS1,6,2,Blue,,3,2
2,11948,2,1,5,0,19,48,AGHS1,6,2,Blue,,3,2
2,11949,2,1,5,0,19,49,AGHS1,6,2,Blue,,3,2
2,11950,2,1,5,0,19,50,AGHS1,6,2,Blue,,3,2
2,11951,2,1,5,0,19,51,AGHS1,6,2,Blue,,3,2
2,11952,2,1,5,0,19,52,AGHS1,6,2,Blue,,3,2
2,11953,2,1,5,0,19,53,AGHS1,6,2,Blue,,3,2
2,11954,2,1,5,1,19,54,AGHS1,6,2,Blue,,3,2
2,11955,2,1,5,1,19,55,AGHS4,2,2,Yellow,,3,2
2,11956,2,1,5,0,19,56,AGHS4,2,2,Yellow,,3,2
2,11957,2,1,5,0,19,57,AGHS4,2,2,Yellow,,3,2
2,11958,2,1,5,0,19,58,AGHS4,2,2,Yellow,,2,2
2,11959,2,1,5,0,19,59,AGHS4,2,2,Yellow,,0,2
2,11960,2,1,5,0,19,60,AGHS4,2,2,Yellow,,3,2
2,11961,2,1,5,0,19,61,AGHS4,2,2,Yellow,,3,2
2,11962,2,1,5,1,19,62,AGHS4,2,2,Yellow,,2,2
2,11963,2,1,5,1,19,63,AGHS8,7,2,White,,0,2
2,11964,2,1,5,0,19,64,AGHS8,7,2,White,,2,2
2,11965,2,1,5,0,19,65,AGHS8,7,2,White,,1,2
2,11966,2,1,5,0,19,66,AGHS8,7,2,White,,0,2
2,11967,2,1,5,0,19,67,AGHS8,7,2,White,,2,2
2,11968,2,1,5,0,19,68,AGHS8,7,2,White,,2,2
2,11969,2,1,5,0,19,69,AGHS8,7,2,White,,0,2
2,11970,2,1,5,1,19,70,AGHS8,7,2,White,,0,2
2,12031,2,1,5,1,20,31,AGHS3,1,1,Orange,,1,2
2,12032,2,1,5,0,20,32,AGHS3,1,1,Orange,,0,9
2,12033,2,1,5,0,20,33,AGHS3,1,1,Orange,,0,5
2,12034,2,1,5,0,20,34,AGHS3,1,1,Orange,,3,2
2,12035,2,1,5,0,20,35,AGHS3,1,1,Orange,,2,2
2,12036,2,1,5,0,20,36,AGHS3,1,1,Orange,,0,9
2,12037,2,1,5,0,20,37,AGHS3,1,1,Orange,,0,2
2,12038,2,1,5,1,20,38,AGHS3,1,1,Orange,,3,2
2,12039,2,1,5,1,20,39,AGHS2,5,1,Pink,,3,2
2,12040,2,1,5,0,20,40,AGHS2,5,1,Pink,,3,2
2,12041,2,1,5,0,20,41,AGHS2,5,1,Pink,,3,2
2,12042,2,1,5,0,20,42,AGHS2,5,1,Pink,,3,2
2,12043,2,1,5,0,20,43,AGHS2,5,1,Pink,,3,2
2,12044,2,1,5,0,20,44,AGHS2,5,1,Pink,,3,2
2,12045,2,1,5,0,20,45,AGHS2,5,1,Pink,,3,2
2,12046,2,1,5,1,20,46,AGHS2,5,1,Pink,,3,2
2,12047,2,1,5,1,20,47,AGHS8,7,1,White,,3,2
2,12048,2,1,5,0,20,48,AGHS8,7,1,White,,3,2
2,12049,2,1,5,0,20,49,AGHS8,7,1,White,,3,2
2,12050,2,1,5,0,20,50,AGHS8,7,1,White,,3,2
2,12051,2,1,5,0,20,51,AGHS8,7,1,White,,3,2
2,12052,2,1,5,0,20,52,AGHS8,7,1,White,,3,2
2,12053,2,1,5,0,20,53,AGHS8,7,1,White,,3,2
2,12054,2,1,5,1,20,54,AGHS8,7,1,White,,1,2
2,12055,2,1,5,1,20,55,AGHS1,6,1,Blue,,3,2
2,12056,2,1,5,0,20,56,AGHS1,6,1,Blue,,2,2
2,12057,2,1,5,0,20,57,AGHS1,6,1,Blue,,3,2
2,12058,2,1,5,0,20,58,AGHS1,6,1,Blue,,3,9
2,12059,2,1,5,0,20,59,AGHS1,6,1,Blue,,2,2
2,12060,2,1,5,0,20,60,AGHS1,6,1,Blue,,3,2
2,12061,2,1,5,0,20,61,AGHS1,6,1,Blue,,3,2
2,12062,2,1,5,1,20,62,AGHS1,6,1,Blue,,3,2
2,12063,2,1,5,1,20,63,AGHS4,2,1,Yellow,,2,2
2,12064,2,1,5,0,20,64,AGHS4,2,1,Yellow,,3,2
2,12065,2,1,5,0,20,65,AGHS4,2,1,Yellow,,0,2
2,12066,2,1,5,0,20,66,AGHS4,2,1,Yellow,,3,2
2,12067,2,1,5,0,20,67,AGHS4,2,1,Yellow,,3,2
2,12068,2,1,5,0,20,68,AGHS4,2,1,Yellow,,0,2
2,12069,2,1,5,0,20,69,AGHS4,2,1,Yellow,,0,2
2,12070,2,1,5,1,20,70,AGHS4,2,1,Yellow,,0,2
2,20101,2,2,1,1,1,1,AGHS1,6,3,Pink,,,1
2,20102,2,2,1,0,1,2,AGHS1,6,3,Pink,,,10
2,20103,2,2,1,0,1,3,AGHS1,6,3,Pink,,,2
2,20104,2,2,1,0,1,4,AGHS1,6,3,Pink,,,1
2,20105,2,2,1,0,1,5,AGHS1,6,3,Pink,,,5
2,20106,2,2,1,0,1,6,AGHS1,6,3,Pink,,,1
2,20107,2,2,1,0,1,7,AGHS1,6,3,Pink,,,1
2,20108,2,2,1,1,1,8,AGHS1,6,3,Pink,,,1
2,20109,2,2,1,1,1,9,AGHS2,5,3,Yellow,,,9
2,20110,2,2,1,0,1,10,AGHS2,5,3,Yellow,,,2
2,20111,2,2,1,0,1,11,AGHS2,5,3,Yellow,,,2
2,20112,2,2,1,0,1,12,AGHS2,5,3,Yellow,,,2
2,20113,2,2,1,0,1,13,AGHS2,5,3,Yellow,,,2
2,20114,2,2,1,0,1,14,AGHS2,5,3,Yellow,,,9
2,20115,2,2,1,0,1,15,AGHS2,5,3,Yellow,,,9
2,20116,2,2,1,1,1,16,AGHS2,5,3,Yellow,,,9
2,20117,2,2,1,1,1,17,AGHS8,7,3,White,,,1
2,20118,2,2,1,0,1,18,AGHS8,7,3,White,,,1
2,20119,2,2,1,0,1,19,AGHS8,7,3,White,,,1
2,20120,2,2,1,0,1,20,AGHS8,7,3,White,,,2
2,20121,2,2,1,0,1,21,AGHS8,7,3,White,,,2
2,20122,2,2,1,0,1,22,AGHS8,7,3,White,,,2
2,20123,2,2,1,0,1,23,AGHS8,7,3,White,,,2
2,20124,2,2,1,1,1,24,AGHS8,7,3,White,,,2
2,20125,2,2,1,1,1,25,AGHS3,1,3,Blue,,,2
2,20126,2,2,1,0,1,26,AGHS3,1,3,Blue,,,1
2,20127,2,2,1,0,1,27,AGHS3,1,3,Blue,,,1
2,20128,2,2,1,0,1,28,AGHS3,1,3,Blue,,,1
2,20129,2,2,1,0,1,29,AGHS3,1,3,Blue,,,1
2,20130,2,2,1,0,1,30,AGHS3,1,3,Blue,,,1
2,20131,2,2,1,0,1,31,AGHS3,1,3,Blue,,,1
2,20132,2,2,1,1,1,32,AGHS3,1,3,Blue,,,1
2,20133,2,2,1,1,1,33,AGHS4,2,3,Orange,,,2
2,20134,2,2,1,0,1,34,AGHS4,2,3,Orange,,,1
2,20135,2,2,1,0,1,35,AGHS4,2,3,Orange,,,2
2,20136,2,2,1,0,1,36,AGHS4,2,3,Orange,,,2
2,20137,2,2,1,0,1,37,AGHS4,2,3,Orange,,,1
2,20138,2,2,1,0,1,38,AGHS4,2,3,Orange,,,1
2,20139,2,2,1,0,1,39,AGHS4,2,3,Orange,,,9
2,20140,2,2,1,1,1,40,AGHS4,2,3,Orange,,,2
2,20201,2,2,1,1,2,1,AGHS1,6,1,Pink,,,2
2,20202,2,2,1,0,2,2,AGHS1,6,1,Pink,,,3
2,20203,2,2,1,0,2,3,AGHS1,6,1,Pink,,,1
2,20204,2,2,1,0,2,4,AGHS1,6,1,Pink,,,2
2,20205,2,2,1,0,2,5,AGHS1,6,1,Pink,,,9
2,20206,2,2,1,0,2,6,AGHS1,6,1,Pink,,,1
2,20207,2,2,1,0,2,7,AGHS1,6,1,Pink,,,9
2,20208,2,2,1,1,2,8,AGHS1,6,1,Pink,,,9
2,20209,2,2,1,1,2,9,AGHS3,1,1,Blue,,,2
2,20210,2,2,1,0,2,10,AGHS3,1,1,Blue,,,9
2,20211,2,2,1,0,2,11,AGHS3,1,1,Blue,,,1
2,20212,2,2,1,0,2,12,AGHS3,1,1,Blue,,,9
2,20213,2,2,1,0,2,13,AGHS3,1,1,Blue,,,5
2,20214,2,2,1,0,2,14,AGHS3,1,1,Blue,,,9
2,20215,2,2,1,0,2,15,AGHS3,1,1,Blue,,,9
2,20216,2,2,1,1,2,16,AGHS3,1,1,Blue,,,2
2,20217,2,2,1,1,2,17,AGHS2,5,1,Yellow,,,2
2,20218,2,2,1,0,2,18,AGHS2,5,1,Yellow,,,2
2,20219,2,2,1,0,2,19,AGHS2,5,1,Yellow,,,2
2,20220,2,2,1,0,2,20,AGHS2,5,1,Yellow,,,1
2,20221,2,2,1,0,2,21,AGHS2,5,1,Yellow,,,2
2,20222,2,2,1,0,2,22,AGHS2,5,1,Yellow,,,2
2,20223,2,2,1,0,2,23,AGHS2,5,1,Yellow,,,3
2,20224,2,2,1,1,2,24,AGHS2,5,1,Yellow,,,1
2,20225,2,2,1,1,2,25,AGHS8,7,1,White,,,3
2,20226,2,2,1,0,2,26,AGHS8,7,1,White,,,4
2,20227,2,2,1,0,2,27,AGHS8,7,1,White,,,2
2,20228,2,2,1,0,2,28,AGHS8,7,1,White,,,1
2,20229,2,2,1,0,2,29,AGHS8,7,1,White,,,2
2,20230,2,2,1,0,2,30,AGHS8,7,1,White,,,2
2,20231,2,2,1,0,2,31,AGHS8,7,1,White,,,2
2,20232,2,2,1,1,2,32,AGHS8,7,1,White,,,1
2,20233,2,2,1,1,2,33,AGHS4,2,1,Orange,,,2
2,20234,2,2,1,0,2,34,AGHS4,2,1,Orange,,,1
2,20235,2,2,1,0,2,35,AGHS4,2,1,Orange,,,1
2,20236,2,2,1,0,2,36,AGHS4,2,1,Orange,,,2
2,20237,2,2,1,0,2,37,AGHS4,2,1,Orange,,,1
2,20238,2,2,1,0,2,38,AGHS4,2,1,Orange,,,1
2,20239,2,2,1,0,2,39,AGHS4,2,1,Orange,,,9
2,20240,2,2,1,1,2,40,AGHS4,2,1,Orange,,,9
2,20301,2,2,1,1,3,1,AGHS3,1,2,Blue,,,2
2,20302,2,2,1,0,3,2,AGHS3,1,2,Blue,,,2
2,20303,2,2,1,0,3,3,AGHS3,1,2,Blue,,,2
2,20304,2,2,1,0,3,4,AGHS3,1,2,Blue,,,2
2,20305,2,2,1,0,3,5,AGHS3,1,2,Blue,,,2
2,20306,2,2,1,0,3,6,AGHS3,1,2,Blue,,,2
2,20307,2,2,1,0,3,7,AGHS3,1,2,Blue,,,1
2,20308,2,2,1,1,3,8,AGHS3,1,2,Blue,,,2
2,20309,2,2,1,1,3,9,AGHS2,5,2,Yellow,,,2
2,20310,2,2,1,0,3,10,AGHS2,5,2,Yellow,,,3
2,20311,2,2,1,0,3,11,AGHS2,5,2,Yellow,,,2
